company_name,term_months,before_id,after_id,lineage_key,method_version,energy_component_type,phase_index,vat_basis,before_last_observed,after_first_observed,status,both_rows_numerically_compatible
Omavoima Oy,12,4853,6888,857bd996bed9203a490d1041a7eb4e75e2f8e54baa96ad3dbe88a39b6b3fd8e0,retail-premium-v2,energy_seasonal_other,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,12,2967,2969,c4f6f738caad2b0a520e528d7510225fa1b74220004bff3d8e2910cdcadfeb18,retail-premium-history-v2,energy_day,0,unknown,2026-05-25,2026-05-26,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,12,2968,2970,c4f6f738caad2b0a520e528d7510225fa1b74220004bff3d8e2910cdcadfeb18,retail-premium-history-v2,energy_night,0,unknown,2026-05-25,2026-05-26,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,12,4138,4771,c4f6f738caad2b0a520e528d7510225fa1b74220004bff3d8e2910cdcadfeb18,retail-premium-v2,energy_day,0,unknown,2026-08-05,2026-08-07,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,12,4771,6819,c4f6f738caad2b0a520e528d7510225fa1b74220004bff3d8e2910cdcadfeb18,retail-premium-v2,energy_day,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,12,4139,4772,c4f6f738caad2b0a520e528d7510225fa1b74220004bff3d8e2910cdcadfeb18,retail-premium-v2,energy_night,0,unknown,2026-08-05,2026-08-07,same_signature_new_key_not_proven_repricing,False
Omavoima Oy,12,4772,6821,c4f6f738caad2b0a520e528d7510225fa1b74220004bff3d8e2910cdcadfeb18,retail-premium-v2,energy_night,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,3056,3058,3d378ca9acc4fb696121b651732dacc5bea58097e38f7c2a4cb5031fbfdf57d8,retail-premium-history-v2,energy_day,0,unknown,2026-05-25,2026-05-26,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,3057,3059,3d378ca9acc4fb696121b651732dacc5bea58097e38f7c2a4cb5031fbfdf57d8,retail-premium-history-v2,energy_night,0,unknown,2026-05-25,2026-05-26,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,4160,6873,3d378ca9acc4fb696121b651732dacc5bea58097e38f7c2a4cb5031fbfdf57d8,retail-premium-v2,energy_day,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,4161,6874,3d378ca9acc4fb696121b651732dacc5bea58097e38f7c2a4cb5031fbfdf57d8,retail-premium-v2,energy_night,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,2929,2930,a25666a9bef1dc1bb76178fe7feb4a0338432d9a04952471f926a83dde211788,retail-premium-history-v2,energy_general,0,unknown,2026-05-25,2026-05-26,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,4106,6851,a25666a9bef1dc1bb76178fe7feb4a0338432d9a04952471f926a83dde211788,retail-premium-v2,energy_general,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,3414,4141,b36de5be9c292a707885e9a16ac233ecc573e65683f51a38419694800946706f,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,4141,6856,b36de5be9c292a707885e9a16ac233ecc573e65683f51a38419694800946706f,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,3415,4142,b36de5be9c292a707885e9a16ac233ecc573e65683f51a38419694800946706f,retail-premium-v2,energy_seasonal_other,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Omavoima Oy,24,4142,6857,b36de5be9c292a707885e9a16ac233ecc573e65683f51a38419694800946706f,retail-premium-v2,energy_seasonal_other,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Oomi Oy,12,3753,4393,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,0,excluded,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,4393,5390,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,0,excluded,2026-08-13,2026-08-14,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,5390,5848,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,0,excluded,2026-08-20,2026-08-21,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,5848,6261,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,0,excluded,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,6261,6861,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,0,excluded,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,6861,7728,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,0,excluded,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,5849,6262,aa97e94a638d46fde4e17e37769a37fa759b73431fb70c8c1fcceca570033025,retail-premium-v2,energy_general,1,excluded,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,True
Oomi Oy,12,3771,4791,fd13bdd1b2e4121b11359570dc825c82aaac73f20b56d9f16d248ddf860fdda4,retail-premium-v2,energy_general,0,unknown,2026-08-05,2026-08-07,dated_energy_or_fee_change_component_pair,False
Oomi Oy,12,4791,6212,fd13bdd1b2e4121b11359570dc825c82aaac73f20b56d9f16d248ddf860fdda4,retail-premium-v2,energy_general,0,unknown,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,False
Oomi Oy,12,6212,6881,fd13bdd1b2e4121b11359570dc825c82aaac73f20b56d9f16d248ddf860fdda4,retail-premium-v2,energy_general,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Oomi Oy,12,6881,7705,fd13bdd1b2e4121b11359570dc825c82aaac73f20b56d9f16d248ddf860fdda4,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Oomi Oy,24,3746,5378,8f0797c1cadcd7ffd0176934f15948d04da57d53b65eb486793d314a5af57989,retail-premium-v2,energy_general,0,excluded,2026-08-13,2026-08-14,dated_energy_or_fee_change_component_pair,True
Oomi Oy,24,5378,5889,8f0797c1cadcd7ffd0176934f15948d04da57d53b65eb486793d314a5af57989,retail-premium-v2,energy_general,0,excluded,2026-08-20,2026-08-21,dated_energy_or_fee_change_component_pair,True
Oomi Oy,24,5889,6253,8f0797c1cadcd7ffd0176934f15948d04da57d53b65eb486793d314a5af57989,retail-premium-v2,energy_general,0,excluded,2026-08-27,2026-08-28,dated_energy_or_fee_change_component_pair,True
Oomi Oy,24,6253,6807,8f0797c1cadcd7ffd0176934f15948d04da57d53b65eb486793d314a5af57989,retail-premium-v2,energy_general,0,excluded,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,True
Oomi Oy,24,6807,7665,8f0797c1cadcd7ffd0176934f15948d04da57d53b65eb486793d314a5af57989,retail-premium-v2,energy_general,0,excluded,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,True
Oomi Oy,24,3750,4090,a2d59d02f565b1679ec1cd9d9318690af2779871408b09b5966dac84ef2c1c85,retail-premium-v2,energy_general,0,unknown,2026-07-28,2026-07-25,overlapping_period_pair_ambiguous,False
Oomi Oy,24,4090,4431,a2d59d02f565b1679ec1cd9d9318690af2779871408b09b5966dac84ef2c1c85,retail-premium-v2,energy_general,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Oomi Oy,24,4431,4758,a2d59d02f565b1679ec1cd9d9318690af2779871408b09b5966dac84ef2c1c85,retail-premium-v2,energy_general,0,unknown,2026-08-05,2026-08-07,dated_energy_or_fee_change_component_pair,False
Oomi Oy,24,4758,5359,a2d59d02f565b1679ec1cd9d9318690af2779871408b09b5966dac84ef2c1c85,retail-premium-v2,energy_general,0,unknown,2026-08-13,2026-08-14,dated_energy_or_fee_change_component_pair,False
Oomi Oy,24,5359,6879,a2d59d02f565b1679ec1cd9d9318690af2779871408b09b5966dac84ef2c1c85,retail-premium-v2,energy_general,0,unknown,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,False
Oomi Oy,24,6879,7700,a2d59d02f565b1679ec1cd9d9318690af2779871408b09b5966dac84ef2c1c85,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,2459,2461,4a085b5db9bae187433d7e95df0d50fa9984a9178a8321e5c084885bc3f343bf,retail-premium-history-v2,energy_seasonal_other,0,unknown,2026-05-20,2026-05-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,2461,2463,4a085b5db9bae187433d7e95df0d50fa9984a9178a8321e5c084885bc3f343bf,retail-premium-history-v2,energy_seasonal_other,0,unknown,2026-07-20,2026-07-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,2460,2462,4a085b5db9bae187433d7e95df0d50fa9984a9178a8321e5c084885bc3f343bf,retail-premium-history-v2,energy_seasonal_winter,0,unknown,2026-05-20,2026-05-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,2462,2464,4a085b5db9bae187433d7e95df0d50fa9984a9178a8321e5c084885bc3f343bf,retail-premium-history-v2,energy_seasonal_winter,0,unknown,2026-07-20,2026-07-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,4263,5882,4a085b5db9bae187433d7e95df0d50fa9984a9178a8321e5c084885bc3f343bf,retail-premium-v2,energy_seasonal_other,0,unknown,2026-08-19,2026-08-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,4264,5883,4a085b5db9bae187433d7e95df0d50fa9984a9178a8321e5c084885bc3f343bf,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-08-19,2026-08-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,3681,4063,bfaf00ad8fcf82eeea20b060f0cab0440cc43e39776be04bb44e99e35d7cf50e,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Paneliankosken Voima Oy,12,4063,4221,bfaf00ad8fcf82eeea20b060f0cab0440cc43e39776be04bb44e99e35d7cf50e,retail-premium-v2,energy_general,0,unknown,2026-07-28,2026-07-30,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,12,4221,5885,bfaf00ad8fcf82eeea20b060f0cab0440cc43e39776be04bb44e99e35d7cf50e,retail-premium-v2,energy_general,0,unknown,2026-08-19,2026-08-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,24,3663,4055,aae36b41efe3e833ea0625a8bee6f2cbd3988715410263680ceb3f82c5f77195,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Paneliankosken Voima Oy,24,4055,4315,aae36b41efe3e833ea0625a8bee6f2cbd3988715410263680ceb3f82c5f77195,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-07-29,2026-07-30,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,24,4315,5858,aae36b41efe3e833ea0625a8bee6f2cbd3988715410263680ceb3f82c5f77195,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-08-19,2026-08-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,24,3664,4056,aae36b41efe3e833ea0625a8bee6f2cbd3988715410263680ceb3f82c5f77195,retail-premium-v2,energy_seasonal_other,0,unknown,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Paneliankosken Voima Oy,24,4056,4316,aae36b41efe3e833ea0625a8bee6f2cbd3988715410263680ceb3f82c5f77195,retail-premium-v2,energy_seasonal_other,0,unknown,2026-07-29,2026-07-30,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,24,4316,5859,aae36b41efe3e833ea0625a8bee6f2cbd3988715410263680ceb3f82c5f77195,retail-premium-v2,energy_seasonal_other,0,unknown,2026-08-19,2026-08-21,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,24,3670,4239,dbf86f1b5932dac3f45e9ecfd03a37d57ef201ec531e5646a631a497e2dfd007,retail-premium-v2,energy_general,0,unknown,2026-07-29,2026-07-30,dated_energy_or_fee_change_component_pair,False
Paneliankosken Voima Oy,24,4239,5853,dbf86f1b5932dac3f45e9ecfd03a37d57ef201ec531e5646a631a497e2dfd007,retail-premium-v2,energy_general,0,unknown,2026-08-19,2026-08-21,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,3614,4187,458bb627a351d12646250e16ee93d2562008886176674d10a55c12ad39cec6be,retail-premium-v2,energy_general,0,included,2026-07-29,2026-07-23,overlapping_period_pair_ambiguous,True
Pohjois-Karjalan Sähkö Oy,6,4187,4859,458bb627a351d12646250e16ee93d2562008886176674d10a55c12ad39cec6be,retail-premium-v2,energy_general,0,included,2026-08-07,2026-08-08,dated_energy_or_fee_change_component_pair,True
Pohjois-Karjalan Sähkö Oy,6,4859,5061,458bb627a351d12646250e16ee93d2562008886176674d10a55c12ad39cec6be,retail-premium-v2,energy_general,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,True
Pohjois-Karjalan Sähkö Oy,6,3441,4172,4f34843adc0f1461b8bcc5cf898951002e64850ece00c115dccd00feb325ae38,retail-premium-v2,energy_day,0,included,2026-07-29,2026-07-23,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,6,4172,4863,4f34843adc0f1461b8bcc5cf898951002e64850ece00c115dccd00feb325ae38,retail-premium-v2,energy_day,0,included,2026-08-07,2026-08-08,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,4863,5073,4f34843adc0f1461b8bcc5cf898951002e64850ece00c115dccd00feb325ae38,retail-premium-v2,energy_day,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Pohjois-Karjalan Sähkö Oy,6,3443,4174,4f34843adc0f1461b8bcc5cf898951002e64850ece00c115dccd00feb325ae38,retail-premium-v2,energy_night,0,included,2026-07-29,2026-07-23,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,6,4174,4865,4f34843adc0f1461b8bcc5cf898951002e64850ece00c115dccd00feb325ae38,retail-premium-v2,energy_night,0,included,2026-08-07,2026-08-08,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,4865,5075,4f34843adc0f1461b8bcc5cf898951002e64850ece00c115dccd00feb325ae38,retail-premium-v2,energy_night,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Pohjois-Karjalan Sähkö Oy,6,2286,2291,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-history-v2,energy_seasonal_other,0,unknown,2026-06-04,2026-06-05,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,2288,2294,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-history-v2,energy_seasonal_winter,0,unknown,2026-06-04,2026-06-05,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,3890,4210,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-v2,energy_seasonal_winter,0,included,2026-07-29,2026-07-23,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,6,4210,4888,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-v2,energy_seasonal_winter,0,included,2026-08-07,2026-08-08,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,3892,4212,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-v2,energy_seasonal_other,0,included,2026-07-29,2026-07-23,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,6,4212,4890,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-v2,energy_seasonal_other,0,included,2026-08-07,2026-08-08,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,6,5129,5675,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-08-18,2026-08-19,signature_change_without_energy_fee_change,False
Pohjois-Karjalan Sähkö Oy,6,5131,5677,e6e93fd34e014c31ba83f53181bbf28c0de4ec9140f8d0e2c9fbf121f6ead5ac,retail-premium-v2,energy_seasonal_other,0,unknown,2026-08-18,2026-08-19,signature_change_without_energy_fee_change,False
Pohjois-Karjalan Sähkö Oy,12,3065,3068,340975eb94ecad5cb4f489062dce20631767bed78b58c16204e3c2ee0fae086e,retail-premium-history-v2,energy_seasonal_other,0,included,2026-06-04,2026-06-05,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,12,3066,3070,340975eb94ecad5cb4f489062dce20631767bed78b58c16204e3c2ee0fae086e,retail-premium-history-v2,energy_seasonal_winter,0,included,2026-06-04,2026-06-05,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,12,4076,5312,340975eb94ecad5cb4f489062dce20631767bed78b58c16204e3c2ee0fae086e,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-07-29,2026-08-13,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,12,4077,5313,340975eb94ecad5cb4f489062dce20631767bed78b58c16204e3c2ee0fae086e,retail-premium-v2,energy_seasonal_other,0,unknown,2026-07-29,2026-08-13,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,12,3687,5189,411e3446211649bca0dad200919a172db6c95bf9108a0261113bd08e64080797,retail-premium-v2,energy_day,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Pohjois-Karjalan Sähkö Oy,12,3688,5190,411e3446211649bca0dad200919a172db6c95bf9108a0261113bd08e64080797,retail-premium-v2,energy_night,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Pohjois-Karjalan Sähkö Oy,12,3349,3929,47095e92d0686a9ab526cbbbe9b96c9f00bdd865bcb159d444cf2aa14e5f7e59,retail-premium-v2,energy_seasonal_winter,0,included,2026-07-27,2026-07-25,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,12,3350,3930,47095e92d0686a9ab526cbbbe9b96c9f00bdd865bcb159d444cf2aa14e5f7e59,retail-premium-v2,energy_seasonal_other,0,included,2026-07-27,2026-07-25,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,12,3223,5085,cce35b199d112f740af411505e8d7bebdabbdfe16c682d5a5bbb1926d41e1879,retail-premium-v2,energy_general,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,True
Pohjois-Karjalan Sähkö Oy,24,2166,2168,4019032e77e5bd43a6a3444267b8e5f0c92646029a7fadf3d4405383b50e5708,retail-premium-history-v2,energy_seasonal_other,0,included,2026-07-13,2026-07-15,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,24,2167,2169,4019032e77e5bd43a6a3444267b8e5f0c92646029a7fadf3d4405383b50e5708,retail-premium-history-v2,energy_seasonal_winter,0,included,2026-07-13,2026-07-15,dated_energy_or_fee_change_component_pair,False
Pohjois-Karjalan Sähkö Oy,24,3246,3875,4019032e77e5bd43a6a3444267b8e5f0c92646029a7fadf3d4405383b50e5708,retail-premium-v2,energy_seasonal_winter,0,included,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,24,3875,5089,4019032e77e5bd43a6a3444267b8e5f0c92646029a7fadf3d4405383b50e5708,retail-premium-v2,energy_seasonal_winter,0,included,2026-08-11,2026-08-12,signature_change_without_energy_fee_change,False
Pohjois-Karjalan Sähkö Oy,24,3247,3876,4019032e77e5bd43a6a3444267b8e5f0c92646029a7fadf3d4405383b50e5708,retail-premium-v2,energy_seasonal_other,0,included,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Pohjois-Karjalan Sähkö Oy,24,3876,5090,4019032e77e5bd43a6a3444267b8e5f0c92646029a7fadf3d4405383b50e5708,retail-premium-v2,energy_seasonal_other,0,included,2026-08-11,2026-08-12,signature_change_without_energy_fee_change,False
Pohjois-Karjalan Sähkö Oy,24,3632,5174,9c3d7fcc870c57450961ddc32a91e027c9ef60ecc92fa84582f47f6cacfc5647,retail-premium-v2,energy_day,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Pohjois-Karjalan Sähkö Oy,24,3633,5175,9c3d7fcc870c57450961ddc32a91e027c9ef60ecc92fa84582f47f6cacfc5647,retail-premium-v2,energy_night,0,included,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Porvoon Energia Oy,12,3801,4054,001c6363efc442695fa72799d4eae0870c303f9258c697fa0ce5c28e11321508,retail-premium-v2,energy_general,0,excluded,2026-07-27,2026-07-25,overlapping_period_pair_ambiguous,True
Porvoon Energia Oy,12,4054,4695,001c6363efc442695fa72799d4eae0870c303f9258c697fa0ce5c28e11321508,retail-premium-v2,energy_general,0,excluded,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,True
Porvoon Energia Oy,12,4695,7379,001c6363efc442695fa72799d4eae0870c303f9258c697fa0ce5c28e11321508,retail-premium-v2,energy_general,0,excluded,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,True
Porvoon Energia Oy,12,7379,7781,001c6363efc442695fa72799d4eae0870c303f9258c697fa0ce5c28e11321508,retail-premium-v2,energy_general,0,excluded,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,True
Porvoon Energia Oy,12,3751,4678,0317ea3c6e669a902c7421c3a004f20ec51052695085b858115489bb60ac4eff,retail-premium-v2,energy_day,0,included,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,False
Porvoon Energia Oy,12,4678,7313,0317ea3c6e669a902c7421c3a004f20ec51052695085b858115489bb60ac4eff,retail-premium-v2,energy_day,0,included,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,False
