panel,supplier,term,basis,series,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,ehpblq-turku-energia-oy-louna-lahi-12kk,14,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,ehpblq-turku-energia-oy-louna-lahi-12kk,30,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,ehpblq-turku-energia-oy-louna-lahi-12kk,45,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,ehpblq-turku-energia-oy-louna-lahi-12kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,ehpblq-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,7,10,8,8,0,8,8,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,14,3,1,1,0,1,1,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,7,9,2,2,0,2,2,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,14,9,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,30,9,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,45,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,7,21,14,14,0,14,14,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,14,21,7,7,0,7,7,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,7,17,10,10,0,10,10,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,14,17,3,3,0,3,3,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,30,17,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,45,17,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,60,6,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,nenef4-turku-energia-oy-louna-lahi-12kk,7,15,8,8,0,8,8,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,nenef4-turku-energia-oy-louna-lahi-12kk,14,15,1,1,0,1,1,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,nenef4-turku-energia-oy-louna-lahi-12kk,30,15,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,nenef4-turku-energia-oy-louna-lahi-12kk,45,15,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,nenef4-turku-energia-oy-louna-lahi-12kk,60,15,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,nenef4-turku-energia-oy-louna-lahi-12kk,90,15,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,rihugl-turku-energia-oy-louna-lahi-12kk,7,10,3,3,0,3,3,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,rihugl-turku-energia-oy-louna-lahi-12kk,14,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,rihugl-turku-energia-oy-louna-lahi-12kk,30,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,rihugl-turku-energia-oy-louna-lahi-12kk,45,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,rihugl-turku-energia-oy-louna-lahi-12kk,60,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,rihugl-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,sjgwig-turku-energia-oy-louna-lahi-12kk,7,14,7,7,0,7,7,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,sjgwig-turku-energia-oy-louna-lahi-12kk,14,14,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,sjgwig-turku-energia-oy-louna-lahi-12kk,30,14,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,sjgwig-turku-energia-oy-louna-lahi-12kk,45,14,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,sjgwig-turku-energia-oy-louna-lahi-12kk,60,14,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,sjgwig-turku-energia-oy-louna-lahi-12kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ylmtr2-turku-energia-oy-louna-lahi-12kk,7,54,47,47,0,47,47,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ylmtr2-turku-energia-oy-louna-lahi-12kk,14,54,40,40,0,40,40,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ylmtr2-turku-energia-oy-louna-lahi-12kk,30,54,24,24,0,24,24,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ylmtr2-turku-energia-oy-louna-lahi-12kk,45,54,9,9,0,9,9,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ylmtr2-turku-energia-oy-louna-lahi-12kk,60,54,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ylmtr2-turku-energia-oy-louna-lahi-12kk,90,54,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,2osyzs-turku-energia-oy-louna-lahi-24kk,7,9,2,2,0,2,2,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,2osyzs-turku-energia-oy-louna-lahi-24kk,14,9,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,2osyzs-turku-energia-oy-louna-lahi-24kk,30,9,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,2osyzs-turku-energia-oy-louna-lahi-24kk,45,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,2osyzs-turku-energia-oy-louna-lahi-24kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,2osyzs-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,dwoas0-turku-energia-oy-louna-lahi-24kk,7,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,dwoas0-turku-energia-oy-louna-lahi-24kk,14,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,dwoas0-turku-energia-oy-louna-lahi-24kk,30,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,dwoas0-turku-energia-oy-louna-lahi-24kk,45,1,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,dwoas0-turku-energia-oy-louna-lahi-24kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,dwoas0-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sgoudk-turku-energia-oy-louna-lahi-24kk,7,2,2,2,0,2,2,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sgoudk-turku-energia-oy-louna-lahi-24kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sgoudk-turku-energia-oy-louna-lahi-24kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sgoudk-turku-energia-oy-louna-lahi-24kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sgoudk-turku-energia-oy-louna-lahi-24kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sgoudk-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sprrdb-turku-energia-oy-louna-lahi-24kk,7,13,6,6,0,6,6,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sprrdb-turku-energia-oy-louna-lahi-24kk,14,13,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sprrdb-turku-energia-oy-louna-lahi-24kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sprrdb-turku-energia-oy-louna-lahi-24kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sprrdb-turku-energia-oy-louna-lahi-24kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,sprrdb-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,wt08n5-turku-energia-oy-louna-lahi-24kk,7,10,3,3,0,3,3,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,wt08n5-turku-energia-oy-louna-lahi-24kk,14,3,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,wt08n5-turku-energia-oy-louna-lahi-24kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,wt08n5-turku-energia-oy-louna-lahi-24kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,wt08n5-turku-energia-oy-louna-lahi-24kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,wt08n5-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,xbzvda-turku-energia-oy-louna-lahi-24kk,7,8,1,1,0,1,1,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,xbzvda-turku-energia-oy-louna-lahi-24kk,14,8,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,xbzvda-turku-energia-oy-louna-lahi-24kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,xbzvda-turku-energia-oy-louna-lahi-24kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,xbzvda-turku-energia-oy-louna-lahi-24kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,canonical_calculation,xbzvda-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,1qvpln-turku-energia-oy-louna-tuuli-24kk,7,27,20,20,0,20,20,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,1qvpln-turku-energia-oy-louna-tuuli-24kk,14,27,13,13,0,13,13,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,1qvpln-turku-energia-oy-louna-tuuli-24kk,30,27,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,1qvpln-turku-energia-oy-louna-tuuli-24kk,45,27,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,1qvpln-turku-energia-oy-louna-tuuli-24kk,60,27,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,1qvpln-turku-energia-oy-louna-tuuli-24kk,90,27,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,dwoas0-turku-energia-oy-louna-lahi-24kk,7,17,10,10,0,10,10,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,dwoas0-turku-energia-oy-louna-lahi-24kk,14,17,3,3,0,3,3,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,dwoas0-turku-energia-oy-louna-lahi-24kk,30,17,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,dwoas0-turku-energia-oy-louna-lahi-24kk,45,17,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,dwoas0-turku-energia-oy-louna-lahi-24kk,60,6,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,dwoas0-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,ghpbvq-turku-energia-oy-louna-lahi-24kk,7,20,13,13,0,13,13,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,ghpbvq-turku-energia-oy-louna-lahi-24kk,14,20,6,6,0,6,6,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,ghpbvq-turku-energia-oy-louna-lahi-24kk,30,20,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,ghpbvq-turku-energia-oy-louna-lahi-24kk,45,20,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,ghpbvq-turku-energia-oy-louna-lahi-24kk,60,20,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,ghpbvq-turku-energia-oy-louna-lahi-24kk,90,6,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,muxjiw-turku-energia-oy-louna-lahi-24kk,7,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,muxjiw-turku-energia-oy-louna-lahi-24kk,14,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,muxjiw-turku-energia-oy-louna-lahi-24kk,30,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,muxjiw-turku-energia-oy-louna-lahi-24kk,45,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,muxjiw-turku-energia-oy-louna-lahi-24kk,60,2,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,muxjiw-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,wizphn-turku-energia-oy-louna-lahi-24kk,7,10,3,3,0,3,3,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,wizphn-turku-energia-oy-louna-lahi-24kk,14,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,wizphn-turku-energia-oy-louna-lahi-24kk,30,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,wizphn-turku-energia-oy-louna-lahi-24kk,45,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,wizphn-turku-energia-oy-louna-lahi-24kk,60,10,0,0,0,0,0,0,0
same_id_no_discount,Turku Energia Oy,24,observed_seller_data,wizphn-turku-energia-oy-louna-lahi-24kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,canonical_calculation,ipwbla-vattenfall-oy-ilmasto-mix-6-kk,7,11,4,4,0,4,4,0,0
same_id_no_discount,Vattenfall Oy,6,canonical_calculation,ipwbla-vattenfall-oy-ilmasto-mix-6-kk,14,10,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,canonical_calculation,ipwbla-vattenfall-oy-ilmasto-mix-6-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,canonical_calculation,ipwbla-vattenfall-oy-ilmasto-mix-6-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,canonical_calculation,ipwbla-vattenfall-oy-ilmasto-mix-6-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,canonical_calculation,ipwbla-vattenfall-oy-ilmasto-mix-6-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,8yykgr-vattenfall-oy-ilmasto-mix-6-kk,7,8,1,1,0,1,1,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,8yykgr-vattenfall-oy-ilmasto-mix-6-kk,14,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,8yykgr-vattenfall-oy-ilmasto-mix-6-kk,30,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,8yykgr-vattenfall-oy-ilmasto-mix-6-kk,45,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,8yykgr-vattenfall-oy-ilmasto-mix-6-kk,60,8,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,8yykgr-vattenfall-oy-ilmasto-mix-6-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,bdjjig-vattenfall-oy-ilmasto-mix-6-kk,7,14,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,bdjjig-vattenfall-oy-ilmasto-mix-6-kk,14,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,bdjjig-vattenfall-oy-ilmasto-mix-6-kk,30,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,bdjjig-vattenfall-oy-ilmasto-mix-6-kk,45,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,bdjjig-vattenfall-oy-ilmasto-mix-6-kk,60,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,bdjjig-vattenfall-oy-ilmasto-mix-6-kk,90,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cbnpfo-vattenfall-oy-ilmasto-mix-6-kk,7,19,12,12,0,12,12,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cbnpfo-vattenfall-oy-ilmasto-mix-6-kk,14,19,5,5,0,5,5,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cbnpfo-vattenfall-oy-ilmasto-mix-6-kk,30,19,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cbnpfo-vattenfall-oy-ilmasto-mix-6-kk,45,19,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cbnpfo-vattenfall-oy-ilmasto-mix-6-kk,60,19,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cbnpfo-vattenfall-oy-ilmasto-mix-6-kk,90,19,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cvynsa-vattenfall-oy-ilmasto-mix-6-kk,7,22,15,15,0,15,15,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cvynsa-vattenfall-oy-ilmasto-mix-6-kk,14,22,8,8,0,8,8,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cvynsa-vattenfall-oy-ilmasto-mix-6-kk,30,22,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cvynsa-vattenfall-oy-ilmasto-mix-6-kk,45,22,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cvynsa-vattenfall-oy-ilmasto-mix-6-kk,60,22,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,cvynsa-vattenfall-oy-ilmasto-mix-6-kk,90,22,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,mozut8-vattenfall-oy-ilmasto-mix-6-kk,7,16,9,9,0,9,9,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,mozut8-vattenfall-oy-ilmasto-mix-6-kk,14,16,2,2,0,2,2,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,mozut8-vattenfall-oy-ilmasto-mix-6-kk,30,16,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,mozut8-vattenfall-oy-ilmasto-mix-6-kk,45,16,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,mozut8-vattenfall-oy-ilmasto-mix-6-kk,60,7,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,mozut8-vattenfall-oy-ilmasto-mix-6-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,wktbhy-vattenfall-oy-ilmasto-mix-6-kk,7,21,14,14,0,14,14,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,wktbhy-vattenfall-oy-ilmasto-mix-6-kk,14,21,7,7,0,7,7,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,wktbhy-vattenfall-oy-ilmasto-mix-6-kk,30,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,wktbhy-vattenfall-oy-ilmasto-mix-6-kk,45,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,wktbhy-vattenfall-oy-ilmasto-mix-6-kk,60,21,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,6,observed_seller_data,wktbhy-vattenfall-oy-ilmasto-mix-6-kk,90,6,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,74me4n-vattenfall-oy-taystuuli-12-kk,7,20,13,13,0,13,13,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,74me4n-vattenfall-oy-taystuuli-12-kk,14,20,6,6,0,6,6,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,74me4n-vattenfall-oy-taystuuli-12-kk,30,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,74me4n-vattenfall-oy-taystuuli-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,74me4n-vattenfall-oy-taystuuli-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,74me4n-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,7v0yce-vattenfall-oy-taysvesi-12-kk,7,11,4,4,0,4,4,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,7v0yce-vattenfall-oy-taysvesi-12-kk,14,10,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,7v0yce-vattenfall-oy-taysvesi-12-kk,30,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,7v0yce-vattenfall-oy-taysvesi-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,7v0yce-vattenfall-oy-taysvesi-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,7v0yce-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,8sgkwf-vattenfall-oy-taysvesi-12-kk,7,20,13,13,0,13,13,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,8sgkwf-vattenfall-oy-taysvesi-12-kk,14,20,6,6,0,6,6,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,8sgkwf-vattenfall-oy-taysvesi-12-kk,30,14,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,8sgkwf-vattenfall-oy-taysvesi-12-kk,45,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,8sgkwf-vattenfall-oy-taysvesi-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,8sgkwf-vattenfall-oy-taysvesi-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,dyxylq-vattenfall-oy-taystuuli-12-kk,7,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,dyxylq-vattenfall-oy-taystuuli-12-kk,14,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,dyxylq-vattenfall-oy-taystuuli-12-kk,30,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,dyxylq-vattenfall-oy-taystuuli-12-kk,45,4,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,dyxylq-vattenfall-oy-taystuuli-12-kk,60,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,dyxylq-vattenfall-oy-taystuuli-12-kk,90,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,gb5yd7-vattenfall-oy-taystuuli-12-kk,7,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,gb5yd7-vattenfall-oy-taystuuli-12-kk,14,0,0,0,0,0,0,0,0
same_id_no_discount,Vattenfall Oy,12,canonical_calculation,gb5yd7-vattenfall-oy-taystuuli-12-kk,30,0,0,0,0,0,0,0,0
