date,term,price,trade,basket,missing,strip
2026-08-25,6,11.451798729281766,2026-08-24,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.18},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":90.0},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":85.18},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":86.72},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":110.38},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":102.33}]"
2026-08-25,12,8.700241082191777,2026-08-24,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.18},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":90.0},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":85.18},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":86.72},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":110.38},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":102.33},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":98.06},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":42.27},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":42.27},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":42.27},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.66},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.66}]"
2026-08-25,24,7.572352387140898,2026-08-24,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.18},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":90.0},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":85.18},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":86.72},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":110.38},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":102.33},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":98.06},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":42.27},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":42.27},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":42.27},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.66},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.66},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.66},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.46},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.46},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.46},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":72.5},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":72.5},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":72.5},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":38.42},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":38.42},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":38.42},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":49.28},{""month"":""2028-08-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":49.28}]"
2026-08-26,6,11.270392292817679,2026-08-25,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":72.83},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.91},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.05},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":85.54},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":107.6},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":101.27}]"
2026-08-26,12,8.494331684931506,2026-08-25,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":72.83},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.91},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.05},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":85.54},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":107.6},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":101.27},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":94.89},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.23},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.23},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.23},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.8},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.8}]"
2026-08-26,24,7.385951409028726,2026-08-25,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":72.83},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.91},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":84.05},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":85.54},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":107.6},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":101.27},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":94.89},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.23},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.23},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.23},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.8},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.8},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.8},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.28},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.28},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":50.28},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":70.91},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":70.91},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":70.91},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.62},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.62},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.62},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.57},{""month"":""2028-08-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.57}]"
2026-08-27,6,10.910380635359115,2026-08-26,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":71.82},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":85.77},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.19},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":81.43},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":105.49},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":97.2}]"
2026-08-27,12,8.25278716438356,2026-08-26,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":71.82},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":85.77},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.19},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":81.43},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":105.49},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":97.2},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":92.05},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":39.49},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":39.49},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":39.49},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.35},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.35}]"
2026-08-27,24,7.248811326949384,2026-08-26,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":71.82},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":85.77},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.19},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":81.43},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":105.49},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":97.2},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":92.05},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":39.49},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":39.49},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":39.49},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.35},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.35},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":29.35},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":49.77},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":49.77},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":49.77},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":70.49},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":70.49},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":70.49},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":37.0},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":37.0},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":37.0},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.05},{""month"":""2028-08-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.05}]"
2026-08-28,6,11.102617513812154,2026-08-27,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.4},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":86.8},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.87},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":83.07},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.73},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":99.28}]"
2026-08-28,12,8.43012726027397,2026-08-27,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.4},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":86.8},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.87},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":83.07},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.73},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":99.28},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":93.72},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.82},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.82},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.82},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.41},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.41}]"
2026-08-28,24,7.380433529411765,2026-08-27,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":74.4},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":86.8},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.87},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":83.07},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.73},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":99.28},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":93.72},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.82},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.82},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.82},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.41},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.41},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.41},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.31},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.31},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.31},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.29},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.29},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.29},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.71},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.71},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.71},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.55},{""month"":""2028-08-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.55}]"
2026-08-29,6,11.025050193370165,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41}]"
2026-08-29,12,8.376550794520545,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":93.05},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77}]"
2026-08-29,24,7.362903016415868,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":93.05},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.56},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.56},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.56},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.6},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.6},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.6},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.83},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.83},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.83},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.24},{""month"":""2028-08-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.24}]"
2026-08-30,6,11.025050193370165,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41}]"
2026-08-30,12,8.376550794520545,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":93.05},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77}]"
2026-08-30,24,7.362903016415868,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":93.05},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":40.32},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":30.77},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.56},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.56},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":51.56},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.6},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.6},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":71.6},{""month"":""2028-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.83},{""month"":""2028-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.83},{""month"":""2028-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202804"",""settlement"":36.83},{""month"":""2028-07-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.24},{""month"":""2028-08-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":48.24}]"
2026-08-31,6,11.025050193370165,2026-08-28,2026-09-01,,"[{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":73.0},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":87.13},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":80.5},{""month"":""2026-12-01"",""days"":31,""type"":""month"",""maturity"":""202612"",""settlement"":82.09},{""month"":""2027-01-01"",""days"":31,""type"":""month"",""maturity"":""202701"",""settlement"":106.27},{""month"":""2027-02-01"",""days"":28,""type"":""month"",""maturity"":""202702"",""settlement"":98.41}]"
