panel,company,term,basis,lag,screened,cohort,sample_days,distinct_retail_change_events,nonzero_pairs,correlation,sign_agreement,reportable,first_date,last_date
supplier_general,Vattenfall Oy,6,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,canonical_calculation,60,0,individual,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,60,0,common_all_lags,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,canonical_calculation,0,1,individual,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,0,1,common_0_7_14,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,7,1,individual,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,7,1,common_0_7_14,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,14,1,individual,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,14,1,common_0_7_14,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,21,1,individual,3,0,0,,,0,2026-08-29,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,canonical_calculation,30,1,individual,3,0,0,,,0,2026-08-28,2026-08-30
supplier_general,Vattenfall Oy,6,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,canonical_calculation,45,1,individual,4,0,0,,,0,2026-08-28,2026-08-31
supplier_general,Vattenfall Oy,6,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,canonical_calculation,60,1,individual,2,0,0,,,0,2026-08-28,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,6,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,0,0,individual,85,4,28,-0.08396879050452867,0.7142857142857143,0,2026-04-16,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,0,0,common_all_lags,38,2,14,-0.2196878773266312,0.5,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,0,0,common_0_7_14,71,3,21,-0.11833312159183013,0.6666666666666666,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,7,0,individual,78,4,27,0.7138882734013213,0.7407407407407407,0,2026-04-23,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,7,0,common_all_lags,38,2,14,0.7634792861220483,0.9285714285714286,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,7,0,common_0_7_14,71,3,21,0.724243419989209,0.9523809523809523,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,14,0,individual,71,3,21,0.0021298978410540085,0.6666666666666666,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,14,0,common_all_lags,38,2,14,0.002550758013042703,0.6428571428571429,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,14,0,common_0_7_14,71,3,21,0.0021298978410540085,0.6666666666666666,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,21,0,individual,64,3,21,-0.18453712262418623,0.5714285714285714,0,2026-05-07,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,21,0,common_all_lags,38,2,14,-0.15757858437762243,0.5,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,30,0,individual,55,3,16,-0.5748332599697991,0.0,0,2026-05-16,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,30,0,common_all_lags,38,2,14,-0.6036298224864455,0.0,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,45,0,individual,40,2,14,-0.20989211380387815,0.5,0,2026-05-31,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,45,0,common_all_lags,38,2,14,-0.23362763893341382,0.5,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,60,0,individual,38,2,14,0.011409037105809042,0.5,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,60,0,common_all_lags,38,2,14,0.011409037105809042,0.5,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,0,1,individual,70,3,21,0.4945775467662173,0.9523809523809523,0,2026-04-16,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,0,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,0,1,common_0_7_14,23,0,0,,,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,7,1,individual,64,4,17,0.3593957033796456,0.5882352941176471,0,2026-04-23,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,7,1,common_0_7_14,23,0,0,,,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,14,1,individual,52,3,17,-0.02992857396586674,0.5882352941176471,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,14,1,common_0_7_14,23,0,0,,,0,2026-04-30,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,21,1,individual,47,3,21,-0.02384235839739925,0.5714285714285714,0,2026-05-07,2026-07-21
supplier_general,Vattenfall Oy,6,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,30,1,individual,46,2,9,-0.42892694144651244,0.0,0,2026-05-16,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,45,1,individual,28,2,14,-0.16317822982603855,0.5,0,2026-05-31,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,6,observed_seller_data,60,1,individual,31,2,8,0.6981811615677906,0.875,0,2026-06-17,2026-07-24
supplier_general,Vattenfall Oy,6,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,6,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,0,0,individual,27,2,10,-0.15740190054694062,0.5,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,0,0,common_all_lags,27,2,10,-0.15740190054694062,0.5,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,0,0,common_0_7_14,27,2,10,-0.15740190054694062,0.5,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,7,0,individual,27,2,10,0.46688752450961085,0.9,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,7,0,common_all_lags,27,2,10,0.46688752450961085,0.9,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,7,0,common_0_7_14,27,2,10,0.46688752450961085,0.9,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,14,0,individual,27,2,10,0.3836546902283596,0.7,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,14,0,common_all_lags,27,2,10,0.3836546902283596,0.7,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,14,0,common_0_7_14,27,2,10,0.3836546902283596,0.7,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,21,0,individual,27,2,10,0.33548153966702726,0.3,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,21,0,common_all_lags,27,2,10,0.33548153966702726,0.3,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,30,0,individual,27,2,10,0.20827029373994002,0.0,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,30,0,common_all_lags,27,2,10,0.20827029373994002,0.0,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,45,0,individual,27,2,10,-0.3545147407107844,0.0,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,45,0,common_all_lags,27,2,10,-0.3545147407107844,0.0,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,60,0,individual,27,2,10,-0.45219833786739283,0.7,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,60,0,common_all_lags,27,2,10,-0.45219833786739283,0.7,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,0,1,individual,24,1,7,-0.3726662368801176,0.42857142857142855,0,2026-08-08,2026-08-31
supplier_general,Vattenfall Oy,12,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,0,1,common_0_7_14,10,1,6,-0.6208395072728402,0.5,0,2026-08-22,2026-08-31
supplier_general,Vattenfall Oy,12,canonical_calculation,7,1,individual,20,2,10,0.4188536328245969,0.9,0,2026-08-15,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,7,1,common_0_7_14,10,1,6,0.8725010866451899,0.8333333333333334,0,2026-08-22,2026-08-31
supplier_general,Vattenfall Oy,12,canonical_calculation,14,1,individual,20,2,9,0.3163534930442627,0.6666666666666666,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,14,1,common_0_7_14,10,1,6,0.16734782491536504,0.6666666666666666,0,2026-08-22,2026-08-31
supplier_general,Vattenfall Oy,12,canonical_calculation,21,1,individual,20,2,4,0.36256725948467844,0.5,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,30,1,individual,23,1,7,-0.03220445240008802,0.0,0,2026-08-08,2026-08-30
supplier_general,Vattenfall Oy,12,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,45,1,individual,20,2,9,-0.5899727318516712,0.0,0,2026-08-08,2026-09-03
supplier_general,Vattenfall Oy,12,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,canonical_calculation,60,1,individual,22,1,7,0.043248354130304076,1.0,0,2026-08-08,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,12,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,0,0,individual,102,6,40,-0.13360342531394306,0.35,1,2026-04-16,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,0,0,common_all_lags,42,4,21,-0.03661742462880388,0.5714285714285714,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,0,0,common_0_7_14,88,6,40,-0.14992901098371994,0.35,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,7,0,individual,95,6,40,0.3051033319191106,0.625,1,2026-04-23,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,7,0,common_all_lags,42,4,21,0.6593799149668578,0.9047619047619048,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,7,0,common_0_7_14,88,6,40,0.30449211795643744,0.625,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,14,0,individual,88,6,40,0.5073011496882346,0.75,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,14,0,common_all_lags,42,4,21,0.40089195929440136,0.7142857142857143,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,14,0,common_0_7_14,88,6,40,0.5073011496882346,0.75,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,21,0,individual,81,5,33,0.3913679350095549,0.6060606060606061,1,2026-05-07,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,21,0,common_all_lags,42,4,21,0.3779413115045619,0.5714285714285714,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,30,0,individual,72,5,33,-0.2763280987013576,0.48484848484848486,1,2026-05-16,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,30,0,common_all_lags,42,4,21,-0.6038161134518966,0.23809523809523808,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,45,0,individual,57,5,27,-0.2739942280534075,0.48148148148148145,1,2026-05-31,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,45,0,common_all_lags,42,4,21,-0.2742037552727446,0.42857142857142855,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,60,0,individual,42,4,21,-0.05197740206103987,0.3333333333333333,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,60,0,common_all_lags,42,4,21,-0.05197740206103987,0.3333333333333333,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,0,1,individual,81,5,27,0.13091917204368114,0.5185185185185185,1,2026-04-16,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,0,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,0,1,common_0_7_14,25,3,13,0.4218187264174907,0.5384615384615384,0,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,7,1,individual,74,6,29,0.23860834475331125,0.5517241379310345,1,2026-04-23,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,7,1,common_0_7_14,25,3,13,0.37662853296892035,0.5384615384615384,0,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,14,1,individual,67,6,37,0.6561207493903132,0.7567567567567568,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,14,1,common_0_7_14,25,3,13,0.7322310705017576,1.0,0,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,21,1,individual,62,4,24,0.19779031591691007,0.4583333333333333,0,2026-05-07,2026-07-21
supplier_general,Vattenfall Oy,12,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,30,1,individual,58,4,25,-0.1286159866805934,0.48,0,2026-05-16,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,45,1,individual,43,5,24,-0.2691058163619303,0.4583333333333333,1,2026-05-31,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,12,observed_seller_data,60,1,individual,35,4,15,0.13746524041362576,0.4666666666666667,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,12,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Vattenfall Oy,12,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,0,0,individual,30,2,14,-0.23641419310420217,0.21428571428571427,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,0,0,common_all_lags,30,2,14,-0.23641419310420217,0.21428571428571427,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,0,0,common_0_7_14,30,2,14,-0.23641419310420217,0.21428571428571427,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,7,0,individual,30,2,14,0.554507286630116,0.8571428571428571,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,7,0,common_all_lags,30,2,14,0.554507286630116,0.8571428571428571,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,7,0,common_0_7_14,30,2,14,0.554507286630116,0.8571428571428571,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,14,0,individual,30,2,14,0.12736947344521674,0.42857142857142855,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,14,0,common_all_lags,30,2,14,0.12736947344521674,0.42857142857142855,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,14,0,common_0_7_14,30,2,14,0.12736947344521674,0.42857142857142855,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,21,0,individual,30,2,14,0.06056435187442996,0.42857142857142855,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,21,0,common_all_lags,30,2,14,0.06056435187442996,0.42857142857142855,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,30,0,individual,30,2,14,0.039025047414018854,0.07142857142857142,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,30,0,common_all_lags,30,2,14,0.039025047414018854,0.07142857142857142,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,45,0,individual,30,2,14,-0.09806300135434816,0.0,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,45,0,common_all_lags,30,2,14,-0.09806300135434816,0.0,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,60,0,individual,30,2,14,-0.21611303126289266,0.5,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,60,0,common_all_lags,30,2,14,-0.21611303126289266,0.5,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,0,1,individual,22,1,7,-0.06025375896634386,0.2857142857142857,0,2026-08-12,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,0,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,0,1,common_0_7_14,10,1,6,-0.6116398171961445,0.3333333333333333,0,2026-08-22,2026-08-31
supplier_general,Vattenfall Oy,24,canonical_calculation,7,1,individual,25,2,14,0.561997740498602,0.8571428571428571,0,2026-08-03,2026-09-07
supplier_general,Vattenfall Oy,24,canonical_calculation,7,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,7,1,common_0_7_14,10,1,6,0.9035817667748275,0.8333333333333334,0,2026-08-22,2026-08-31
supplier_general,Vattenfall Oy,24,canonical_calculation,14,1,individual,23,2,13,-0.09666453510020122,0.46153846153846156,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,14,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,14,1,common_0_7_14,10,1,6,-0.19392169466837111,0.6666666666666666,0,2026-08-22,2026-08-31
supplier_general,Vattenfall Oy,24,canonical_calculation,21,1,individual,23,2,8,0.398431504815474,0.75,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,21,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,30,1,individual,22,2,8,-0.020759840399206576,0.125,0,2026-08-12,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,30,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,45,1,individual,23,2,13,-0.30376318081323644,0.0,0,2026-08-03,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,45,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,canonical_calculation,60,1,individual,22,2,9,-0.13080348421253785,0.7777777777777778,0,2026-08-12,2026-09-09
supplier_general,Vattenfall Oy,24,canonical_calculation,60,1,common_all_lags,1,0,0,,,0,2026-08-29,2026-08-29
supplier_general,Vattenfall Oy,24,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,0,0,individual,102,8,51,0.2160605037703204,0.49019607843137253,1,2026-04-16,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,0,0,common_all_lags,42,4,19,-0.051048853223573006,0.5263157894736842,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,0,0,common_0_7_14,88,7,39,-0.05377726340276987,0.48717948717948717,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,7,0,individual,95,7,45,0.5508009936646788,0.8,1,2026-04-23,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,7,0,common_all_lags,42,4,19,0.7154094822176282,0.8947368421052632,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,7,0,common_0_7_14,88,7,39,0.5136215310532385,0.7692307692307693,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,14,0,individual,88,7,39,0.24603038200939156,0.7948717948717948,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,14,0,common_all_lags,42,4,19,0.14930363734589727,0.7368421052631579,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,14,0,common_0_7_14,88,7,39,0.24603038200939156,0.7948717948717948,1,2026-04-30,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,21,0,individual,81,6,38,0.09364405683788458,0.5526315789473685,1,2026-05-07,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,21,0,common_all_lags,42,4,19,0.08950134202305607,0.5263157894736842,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,30,0,individual,72,6,33,-0.38579391430825755,0.42424242424242425,1,2026-05-16,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,30,0,common_all_lags,42,4,19,-0.5120491301258863,0.10526315789473684,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Vattenfall Oy,24,observed_seller_data,45,0,individual,57,5,25,-0.39937896421567276,0.56,1,2026-05-31,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,45,0,common_all_lags,42,4,19,-0.48342234099096787,0.47368421052631576,0,2026-06-15,2026-07-26
supplier_general,Vattenfall Oy,24,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
