date,contract,segment,source,observations,interpretation,completed,retrospective,binding,rejected,flags
2026-07-24,ts2ybj-koillis-satakunnan-sahko-oy-vakaawirta-24-kk-kausi,fixed_term_24,89,[648],1338,2026-07-24T15:24:47.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,ttpvga-vaasan-sahko-myynti-oy-toimitusvelvollinen-porssisahko,spot,430,[649],1884,2026-07-28T04:07:06.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,tzhie3-herrfors-oy-ab-vakaa,hybrid,462,[651],1340,2026-07-24T15:25:26.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,u9cq7l-fortum-markets-oy-yritys-varma-24kk-yleissahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,uf9bik-fortum-markets-oy-fortum-duo-24-kk,hybrid,164,[666],1342,2026-07-24T15:25:46.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,ufklmo-vaasan-sahko-myynti-oy-perussahko-yleissahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,ufstl2-kokkolan-energia-oy-surffari-vihrea,spot,136,[668],1663,2026-07-28T03:23:26.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,uh694r-korpelan-energia-oy-korpela-kesto-kiintea-12-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,uio8ny-iin-energia-oy-ien-spot,spot,419,[671],1873,2026-07-28T04:05:20.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,uobgsl-pohjois-karjalan-sahko-oy-optimi-takuu-24-kuukautta,fixed_term_24,47,[677],1592,2026-07-28T03:08:01.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,uojuwx-aanekosken-energia-oy-kausisahko-6-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,upeylu-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,fixed_term_24,304,[679],1349,2026-07-24T15:28:05.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,urlxpl-koillis-satakunnan-sahko-oy-tuntiwirta,spot,21,[680],1571,2026-07-28T03:03:57.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,urvlbx-fortum-markets-oy-yritys-tarkka-2-v,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,uvaiw9-lammaisten-energia-oy-iisi-kulutusjousto-aikasahko-24-kk,hybrid,170,[683],1690,2026-07-28T03:28:54.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,uvlubb-vaasan-sahko-myynti-oy-tuulisahko-yleissahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,uxxof7-nordic-green-energy-ilmasto-hybridi-24kk,hybrid,281,[685],1763,2026-07-28T03:43:51.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,v1a90y-alajarven-sahko-oy-aikasahko-12-kk-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,v7juwr-aanekosken-energia-oy-kausisahko,open_ended,74,[687],1614,2026-07-28T03:13:37.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,v7syfz-iin-energia-oy-yleissahko,open_ended,418,[688],1872,2026-07-28T04:05:12.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,v7tqpw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,fixed_term_24,263,[689],1358,2026-07-24T15:29:54.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,v7yxyy-vaasan-sahko-myynti-oy-toimitusvelvollinen-perussahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,vdql33-fortum-markets-oy-yritys-tarkka,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,vfbzyt-lammaisten-energia-oy-iisi-kulutusjousto-kausisahko-24-kk,hybrid,254,[693],1746,2026-07-28T03:40:13.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-24,vgornb-lumme-energia-porssisahko-3-kk-ilman-kk-maksua,spot,163,[694],1362,2026-07-24T15:32:08.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,vizdvz-nurmijarven-sahko-oy-aikasahko-1-vuotta,fixed_term_12,72,[695],1613,2026-07-28T03:13:26.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,vmqvel-keravan-energia-oy-perussahko-yleissahko,fixed_term_24,198,[697],1706,2026-07-28T03:32:07.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,vnbjjz-helen-oy-maaraaikainen-perussahko-12-kk,fixed_term_12,184,[699],1365,2026-07-24T15:32:45.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,vqgohq-turku-energia-oy-louna-porssi-yritykset,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,vrekdo-alajarven-sahko-oy-yleissahko-12-kk,fixed_term_12,395,[701],1850,2026-07-28T04:01:52.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,vt6gp0-keuruun-sahko-oy-spot-sahko,spot,15,[702],1565,2026-07-28T03:03:03.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,vu1pv5-alajarven-sahko-oy-porssisahko,spot,389,[703],1844,2026-07-28T04:00:58.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,vus6l9-parikkalan-valo-oy-spot-valo-yritys,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,vuxbww-oomi-oy-toimitusvelvollinen-sahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,vxmkvv-helen-oy-maaraaikainen-valkkysahko-yritys-24-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,vzbryp-seinajoen-energia-oy-se-oikea-aikasahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,waijay-aanekosken-energia-oy-kausisahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,wcaya8-vattenfall-oy-yrityksen-taystuuli-12-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,wghlwf-paneliankosken-voima-oy-kosken-vuosiwoima-24-kk,fixed_term_24,363,[715],1821,2026-07-28T03:56:28.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,wliup0-omavoima-oy-oma-24kk-yleis,fixed_term_24,233,[716],1377,2026-07-24T15:35:07.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,wokjrt-hehku-energia-oy-hehku-kiintea-15-kk-0-kuukausimaksu-ensimmaiset-3-kk,fixed_term_13_23,176,[718],1694,2026-07-28T03:29:42.000000Z,True,,"[953, 1378]",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,wqatmw-paneliankosken-voima-oy-kosken-vuosiwoima-24-kk,fixed_term_24,338,[720],1802,2026-07-28T03:51:31.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,wqyv9k-aanekosken-energia-oy-maalaisjarkisahko-aikasahko-6-kk-paastoton,fixed_term_6,414,[721],1869,2026-07-28T04:04:50.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|term_price_annualized
2026-07-24,ws2dwx-aanekosken-energia-oy-yleissahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,wsncrl-kokkolan-energia-oy-ranta-12-kk,fixed_term_12,171,[723],1691,2026-07-28T03:29:02.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,wsnmgc-nurmijarven-sahko-oy-yleissahko,open_ended,12,[724],1562,2026-07-28T03:02:38.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,wzr22t-omavoima-oy-oma-12kk-yopaiva,fixed_term_12,29,[726],1384,2026-07-24T15:36:28.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,x2zvvw-nordic-green-energy-uusiutuva-porssisahko,spot,45,[728],1590,2026-07-28T03:07:38.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,x5t18z-helen-oy-helpposahko-m,open_ended,204,[729],1386,2026-07-24T15:37:00.000000Z,False,,[],historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xcrirm-vattenfall-oy-yrityksen-optimi-porssisahko-tuuli,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-24,xcvrus-paneliankosken-voima-oy-kosken-vuosiwoima-12-kk,fixed_term_12,295,[733],1773,2026-07-28T03:45:57.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xe9b5i-hehku-energia-oy-hehku-kiintea-12-kk-0-kuukausimaksu-ensimmaiset-3-kk,fixed_term_12,328,[734],1793,2026-07-28T03:50:00.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xhm9jf-imatran-seudun-sahko-oy-voima-6-kk,fixed_term_6,228,[736],1730,2026-07-28T03:36:50.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|term_price_annualized
2026-07-24,xhyxbc-keravan-energia-oy-perussahko-luonnonvoima-12-kk,fixed_term_12,135,[737],1662,2026-07-28T03:23:11.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xiojoa-hehku-energia-oy-hehku-hiilivapaa-24-kk-0-kuukausimaksu-ensimmaiset-6-kk,fixed_term_24,270,[738],1754,2026-07-28T03:42:10.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-24,xlclt2-sahkotytot-oy-porssisahko-tarjous-ilmainen-perusmaksu-ensimmaiset-3kk,spot,37,[741],,,,,"[46, 51, 542, 968, 1393, 1584]",canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|canonical_omitted_no_valid_interpretation_as_of_date|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption|spot_estimate_confidence_higher|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-24,xlhswe-lammaisten-energia-oy-iisi-kulutusjousto-kausisahko-12-kk,hybrid,252,[742],1745,2026-07-28T03:40:01.000000Z,True,,[],historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
